time,deploy_id,service,component,event_id,level,ip,log_txt
2018-10-23 09:44:03.328,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.328 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.328,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.328 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.328,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.328 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.329,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.329 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.329,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.329 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.330,59442,cf-pdman,cf-pdman,199,INFO,192.169.7.98,"2018-10-23 09:44:03.330 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop scenerio_type req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.330,59442,cf-pdman,cf-pdman,200,INFO,192.169.7.98,"2018-10-23 09:44:03.330 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop scale req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.330,59442,cf-pdman,cf-pdman,119,INFO,192.169.7.98,"2018-10-23 09:44:03.330 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop deploy_progress req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.331,59442,cf-pdman,cf-pdman,121,INFO,192.169.7.98,"2018-10-23 09:44:03.331 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop deploy_info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.331,59442,cf-pdman,cf-pdman,201,INFO,192.169.7.98,"2018-10-23 09:44:03.331 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop deploy_detail req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.331,59442,cf-pdman,cf-pdman,202,INFO,192.169.7.98,"2018-10-23 09:44:03.331 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop last_error req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.332,59442,cf-pdman,cf-pdman,203,INFO,192.169.7.98,"2018-10-23 09:44:03.332 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop error_time req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.332,59442,cf-pdman,cf-pdman,204,INFO,192.169.7.98,"2018-10-23 09:44:03.332 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop reservation req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.333,59442,cf-pdman,cf-pdman,205,INFO,192.169.7.98,"2018-10-23 09:44:03.333 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop running_module req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.333,59442,cf-pdman,cf-pdman,206,INFO,192.169.7.98,"2018-10-23 09:44:03.333 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop ha_enabled req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.333,59442,cf-pdman,cf-pdman,169,INFO,192.169.7.98,"2018-10-23 09:44:03.333 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop all_in_one req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.334,59442,cf-pdman,cf-pdman,207,INFO,192.169.7.98,"2018-10-23 09:44:03.334 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop op_service_ip req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.334,59442,cf-pdman,cf-pdman,208,INFO,192.169.7.98,"2018-10-23 09:44:03.334 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop g_TaskDataList req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.334,59442,cf-pdman,cf-pdman,209,INFO,192.169.7.98,"2018-10-23 09:44:03.334 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop offline req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.335,59442,cf-pdman,cf-pdman,210,INFO,192.169.7.98,"2018-10-23 09:44:03.335 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop use_elk req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.336,59442,cf-pdman,cf-pdman,211,INFO,192.169.7.98,"2018-10-23 09:44:03.336 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop sync_list req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.337,59442,cf-pdman,cf-pdman,212,INFO,192.169.7.98,"2018-10-23 09:44:03.337 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop suspend req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.337,59442,cf-pdman,cf-pdman,213,INFO,192.169.7.98,"2018-10-23 09:44:03.337 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop warnings req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.337,59442,cf-pdman,cf-pdman,214,INFO,192.169.7.98,"2018-10-23 09:44:03.337 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) initialize prop heartbeat req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.338,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.338 INFO  sqlalchemy.orm.mapper.Mapper (Deploy|deploy) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.338,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.338 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.338,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.338 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.339,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.339 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.339,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.339 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.339,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.339 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.340,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.340 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.340,59442,cf-pdman,cf-pdman,215,INFO,192.169.7.98,"2018-10-23 09:44:03.340 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop vertype req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.341,59442,cf-pdman,cf-pdman,162,INFO,192.169.7.98,"2018-10-23 09:44:03.341 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop version req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.341,59442,cf-pdman,cf-pdman,216,INFO,192.169.7.98,"2018-10-23 09:44:03.341 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop domain req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.341,59442,cf-pdman,cf-pdman,134,INFO,192.169.7.98,"2018-10-23 09:44:03.341 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop parameters req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.342,59442,cf-pdman,cf-pdman,217,INFO,192.169.7.98,"2018-10-23 09:44:03.342 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop depend req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.342,59442,cf-pdman,cf-pdman,218,INFO,192.169.7.98,"2018-10-23 09:44:03.342 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) initialize prop plugins req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.342,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.342 INFO  sqlalchemy.orm.mapper.Mapper (PsmComponent|psmcomponents) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.343,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.343 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.343,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.343 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.343,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.343 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.344,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.344 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.344,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.344 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.344,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.344 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.345,59442,cf-pdman,cf-pdman,219,INFO,192.169.7.98,"2018-10-23 09:44:03.345 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop manager req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.345,59442,cf-pdman,cf-pdman,220,INFO,192.169.7.98,"2018-10-23 09:44:03.345 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop domains req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.345,59442,cf-pdman,cf-pdman,221,INFO,192.169.7.98,"2018-10-23 09:44:03.345 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop components req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.346,59442,cf-pdman,cf-pdman,134,INFO,192.169.7.98,"2018-10-23 09:44:03.346 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) initialize prop parameters req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.346,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.346 INFO  sqlalchemy.orm.mapper.Mapper (PsmRole|psmroles) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.346,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.346 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.347,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.347 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.347,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.347 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.347,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.347 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.348,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.348 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.348,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.348 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.349,59442,cf-pdman,cf-pdman,222,INFO,192.169.7.98,"2018-10-23 09:44:03.349 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop parent_domain req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.349,59442,cf-pdman,cf-pdman,134,INFO,192.169.7.98,"2018-10-23 09:44:03.349 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) initialize prop parameters req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.349,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.349 INFO  sqlalchemy.orm.mapper.Mapper (PsmDomain|psmdomains) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:12.816,59442,cf-pdman,cf-pdman,223,INFO,192.169.7.98,"2018-10-23 09:44:12.816 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] Create monitor lock 
"
2018-10-23 09:44:12.835,59442,cf-pdman,cf-pdman,224,INFO,192.169.7.98,"2018-10-23 09:44:12.835 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] Create periodic_check lock 
"
2018-10-23 09:53:45.499,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:53:45.499 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-78271f2d-7311-471b-8b03-fd4aeb0fa99f 
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,226,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 ERROR  oslo_messaging.rpc.server Exception during message handling req-78271f2d-7311-471b-8b03-fd4aeb0fa99f 
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,227,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server Traceback (most recent call last):
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,228,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/usr/lib/python2.7/site-packages/oslo_messaging/rpc/server.py"", line 155, in _process_incoming
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,229,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     res = self.dispatcher.dispatch(message)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,230,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/usr/lib/python2.7/site-packages/oslo_messaging/rpc/dispatcher.py"", line 222, in dispatch
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,231,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     return self._do_dispatch(endpoint, method, ctxt, args)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,230,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/usr/lib/python2.7/site-packages/oslo_messaging/rpc/dispatcher.py"", line 192, in _do_dispatch
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,232,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     result = func(ctxt, **new_args)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,233,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/root/.local/lib/python2.7/site-packages/cloudframe/pdman/manager.py"", line 500, in _get_deploy_detail
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,234,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     deploy = objects.Deploy.get(context, deploy_id)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,235,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/root/.local/lib/python2.7/site-packages/cloudframe/pdman/objects/deploy.py"", line 77, in get
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,236,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     return cls.get_by_id(context, deploy_id)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,235,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/root/.local/lib/python2.7/site-packages/cloudframe/pdman/objects/deploy.py"", line 94, in get_by_id
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,237,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     db_deploy = cls.dbapi.get_deploy_by_id(deploy_id)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,238,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server   File ""/root/.local/lib/python2.7/site-packages/cloudframe/pdman/db/sqlalchemy/api.py"", line 752, in get_deploy_by_id
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,239,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server     raise exception.DeployNotFound(deploy=deploy_id)
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,240,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server DeployNotFound: Deploy 1 could not be found.
"
2018-10-23 09:53:45.504,59442,cf-pdman,cf-pdman,241,ERROR,192.169.7.98,"2018-10-23 09:53:45.504 19 ERROR oslo_messaging.rpc.server 
"
2018-10-23 09:54:08.385,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:54:08.385 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-f896d7c2-fe7e-42fc-a812-5c912e00073a 
"
2018-10-23 09:54:53.528,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:54:53.528 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-b0de286e-d19e-497a-9a78-0ffd886a1f3c 
"
2018-10-23 09:55:38.674,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:55:38.674 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-fe94cd85-f3f0-4fc4-a7d3-8c47173f3fbc 
"
2018-10-23 09:56:23.861,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:56:23.861 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-a37a00cd-042d-4852-93ed-45c71fcbd733 
"
2018-10-23 09:57:09.108,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:57:09.108 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-2b29e9b0-4692-4f64-8c04-cbfde28b92dc 
"
2018-10-23 09:57:54.256,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:57:54.256 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-67701950-7d3c-4145-a94e-98ddb7099e03 
"
2018-10-23 09:58:39.704,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:58:39.704 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-57be9240-f260-4148-a039-63cc60def525 
"
2018-10-23 09:59:09.836,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:59:09.836 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-f05218b5-b6dc-4c39-8e09-a7c582876891 
"
2018-10-23 09:59:55.132,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 09:59:55.132 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-1417770e-9a3f-4bd3-97c8-0e84a71d40d5 
"
2018-10-23 10:00:40.238,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 10:00:40.238 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-3dd2c1d6-0612-4d45-bcb1-6d566784599c 
"
2018-10-23 10:01:25.351,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 10:01:25.351 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-10400353-dd4d-423b-8c19-13ade3b529ae 
"
2018-10-23 10:02:10.495,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 10:02:10.495 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-34e96c15-2550-4a82-9a5f-8988b81df03a 
"
2018-10-23 10:02:55.394,59442,cf-pdman,cf-pdman,225,INFO,192.169.7.98,"2018-10-23 10:02:55.394 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC _get_deploy_detail called req-d0a5462c-e37a-4dca-943a-2522fab4a2ff 
"
2018-10-23 10:03:24.451,59442,cf-pdman,cf-pdman,242,INFO,192.169.7.98,"2018-10-23 10:03:24.451 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC create server called. req-ce585b95-9ff2-4d46-9969-bad57e648b22 
"
2018-10-23 10:03:32.815,59442,cf-pdman,cf-pdman,243,INFO,192.169.7.98,"2018-10-23 10:03:32.815 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] RPC do_ansible_play called. req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:32.835,59442,cf-pdman,cf-pdman,244,INFO,192.169.7.98,"2018-10-23 10:03:32.835 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] do_ansible_play lock=ansible_play is reserved req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:32.855,59442,cf-pdman,cf-pdman,245,INFO,192.169.7.98,"2018-10-23 10:03:32.855 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] server is locked do_after_deploy! req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:32.855,59442,cf-pdman,cf-pdman,246,INFO,192.169.7.98,"2018-10-23 10:03:32.855 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] _do_after_deploy_for_commsrv called req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:33.017,59442,cf-pdman,cf-pdman,247,INFO,192.169.7.98,"2018-10-23 10:03:33.017 INFO  cloudframe.pdman.manager TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] deploy_com_srv_set called, pkgname=com_srv_set req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:33.018,59442,cf-pdman,cf-pdman,248,INFO,192.169.7.98,"2018-10-23 10:03:33.018 INFO  cloudframe.pdman.restful.task TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] post url=http://192.169.7.101:1098/deployworker/v1/tenants/1/tasks req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 10:03:33.474,59442,cf-pdman,cf-pdman,249,INFO,192.169.7.98,"2018-10-23 10:03:33.474 INFO  cloudframe.pdman.restful.task TransactionID=null InstanceID=null [ObjectType=null,ObjectID=null] post response={'status': '200', 'content-length': '6233', 'connection': 'keep-alive', 'date': 'Tue, 23 Oct 2018 02:03:33 GMT', 'x-frame-options': 'SAMEORIGIN', 'content-type': 'application/json'}, content={
"
